2008-01-18,NW,HNL,PDX,2350,-8.00,0.00,-1,2300-2359,18.00,2400,0707,7.00,0720,0714,-6.00,0.00,-1,0700-0759,0.00,0.00,330.00,332.00,307.00,1.00,2603.00,11,,,,,,OT,345970,2342,4130,1628,5432,-1,-1,2008-01-18,-1,-1,11,OT,,,,,,18,2,2,19,3,11,6,707,2400,2350,720,714,2342,,,,,,707
2008-01-18,NW,MCO,MSP,1751,359.00,1.00,12,1700-1759,10.00,2400,0146,5.00,2032,0151,319.00,1.00,12,2000-2059,0.00,0.00,221.00,181.00,166.00,1.00,1310.00,6,4.00,0.00,0.00,0.00,315.00,DD,355270,2350,4130,5055,4435,12,12,2008-01-18,12,12,6,DD,4.00,0.00,0.00,0.00,315.00,18,15,15,13,16,6,7,146,2400,1751,2032,151,2350,4,0,0,0,315,146
2008-01-19,B6,JFK,BQN,2345,-5.00,0.00,-1,2300-2359,20.00,2400,0430,6.00,0428,0436,8.00,0.00,0,0001-0559,0.00,0.00,223.00,236.00,210.00,1.00,1576.00,7,,,,,,DD,360641,2340,3343,3102,5638,0,-1,2008-01-19,-1,0,7,DD,,,,,,19,2,3,19,1,7,7,430,2400,2345,428,436,2340,,,,,,430
2008-01-19,B6,MCO,LGA,1905,285.00,1.00,12,1900-1959,10.00,2400,0147,9.00,2154,0156,242.00,1.00,12,2100-2159,0.00,0.00,169.00,126.00,107.00,1.00,950.00,4,136.00,0.00,0.00,0.00,106.00,DD,360831,2350,3343,5055,3637,12,12,2008-01-19,12,12,4,DD,136.00,0.00,0.00,0.00,106.00,19,15,15,15,17,4,7,147,2400,1905,2154,156,2350,136,0,0,0,106,147
2008-01-19,B6,OAK,BOS,2350,4.00,0.00,0,2300-2359,6.00,2400,0756,4.00,0813,0800,-13.00,0.00,-1,0800-0859,0.00,0.00,323.00,306.00,296.00,1.00,2694.00,11,,,,,,OT,360844,2354,3343,4382,2321,-1,0,2008-01-19,0,-1,11,OT,,,,,,19,3,2,19,4,11,6,756,2400,2350,813,800,2354,,,,,,756
2008-01-20,US,LAS,PDX,2353,-7.00,0.00,-1,2300-2359,14.00,2400,0152,5.00,0215,0157,-18.00,0.00,-2,0001-0559,0.00,0.00,142.00,131.00,112.00,1.00,762.00,4,,,,,,OT,374444,2346,5840,4310,5432,-2,-1,2008-01-20,-1,-2,4,OT,,,,,,20,2,1,19,1,4,6,152,2400,2353,215,157,2346,,,,,,152
2008-01-20,UA,OGG,SFO,2230,82.00,1.00,5,2200-2259,8.00,2400,0639,4.00,0515,0643,88.00,1.00,5,0001-0559,0.00,0.00,285.00,291.00,279.00,1.00,2338.00,10,82.00,0.00,6.00,0.00,0.00,DD,385900,2352,5798,3187,5992,5,5,2008-01-20,5,5,10,DD,82.00,0.00,6.00,0.00,0.00,20,8,8,18,1,10,7,639,2400,2230,515,643,2352,82,0,6,0,0,639
2008-01-21,MQ,ORD,CMI,2050,150.00,1.00,10,2000-2059,40.00,2400,0033,7.00,2140,0040,180.00,1.00,12,2100-2159,0.00,0.00,50.00,80.00,33.00,1.00,135.00,1,0.00,15.00,30.00,0.00,135.00,DD,391434,2320,1127,1343,7113,12,10,2008-01-21,10,12,1,DD,0.00,15.00,30.00,0.00,135.00,21,13,15,16,17,1,7,33,2400,2050,2140,40,2320,0,15,30,0,135,33
2008-01-21,B6,JFK,BOS,2245,33.00,1.00,2,2200-2259,42.00,2400,0010,4.00,2356,0014,18.00,1.00,1,2300-2359,0.00,0.00,71.00,56.00,10.00,1.00,187.00,1,18.00,0.00,0.00,0.00,0.00,DD,392173,2318,3343,3102,2321,1,2,2008-01-21,2,1,1,DD,18.00,0.00,0.00,0.00,0.00,21,5,4,18,19,1,7,10,2400,2245,2356,14,2318,18,0,0,0,0,10
2008-01-21,YV,LAS,SJC,2359,-10.00,0.00,-1,2300-2359,11.00,2400,0100,10.00,0128,0110,-18.00,0.00,-2,0001-0559,0.00,0.00,89.00,81.00,60.00,1.00,387.00,2,,,,,,OT,402149,2349,3836,4310,4870,-2,-1,2008-01-21,-1,-2,2,OT,,,,,,21,2,1,19,1,2,6,100,2400,2359,128,110,2349,,,,,,100
