2008-01-15,US,PHX,BDL,1745,-5.00,0.00,-1,1700-1759,11.00,1751,2400,4.00,0027,0004,-23.00,0.00,-2,0001-0559,0.00,0.00,282.00,264.00,249.00,1.00,2213.00,9,,,,,,OT,285413,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,US,PHX,MKE,1954,-1.00,0.00,-1,1900-1959,21.00,2014,2400,6.00,0020,0006,-14.00,0.00,-1,0001-0559,0.00,0.00,206.00,193.00,166.00,1.00,1460.00,6,,,,,,OT,302017,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,B6,PBI,JFK,2155,-14.00,0.00,-1,2100-2159,10.00,2151,2400,5.00,0030,0005,-25.00,0.00,-2,0001-0559,0.00,0.00,155.00,144.00,129.00,1.00,1028.00,5,,,,,,OT,304999,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,WN,LAS,PDX,2130,11.00,0.00,0,2100-2159,13.00,2154,2400,2.00,2350,0002,12.00,0.00,0,2300-2359,0.00,0.00,140.00,141.00,126.00,1.00,762.00,4,,,,,,DD,307878,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,WN,LAS,RDU,1705,-6.00,0.00,-1,1700-1759,12.00,1711,2400,3.00,0025,0003,-22.00,0.00,-2,0001-0559,0.00,0.00,260.00,244.00,229.00,1.00,2027.00,9,,,,,,OT,307904,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,MQ,ORD,CMI,2050,153.00,1.00,10,2000-2059,12.00,2335,2400,6.00,2140,0006,146.00,1.00,9,2100-2159,0.00,0.00,50.00,43.00,25.00,1.00,135.00,1,0.00,1.00,0.00,0.00,145.00,DD,315625,2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,OH,CVG,LGA,2055,95.00,1.00,6,2000-2059,10.00,2240,2400,8.00,2259,0008,69.00,1.00,4,2200-2259,0.00,0.00,124.00,98.00,80.00,1.00,585.00,3,69.00,0.00,0.00,0.00,0.00,DD,318005,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,US,PHX,MSP,1955,2.00,0.00,0,1900-1959,23.00,2020,2400,6.00,2359,0006,7.00,0.00,0,2300-2359,0.00,0.00,184.00,189.00,160.00,1.00,1276.00,6,,,,,,DD,319273,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,YV,BHM,ORD,1832,188.00,1.00,12,1800-1859,23.00,2203,2400,18.00,2040,0018,218.00,1.00,12,2000-2059,0.00,0.00,128.00,158.00,117.00,1.00,584.00,3,0.00,0.00,218.00,0.00,0.00,DD,320311,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,WN,OAK,ONT,2105,110.00,1.00,7,2100-2159,9.00,2304,2400,3.00,2220,0003,103.00,1.00,6,2200-2259,0.00,0.00,75.00,68.00,56.00,1.00,362.00,2,0.00,0.00,0.00,0.00,103.00,DD,326771,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,WN,PHX,BNA,1955,10.00,0.00,0,1900-1959,13.00,2018,2400,4.00,0005,0004,-1.00,0.00,-1,0001-0559,0.00,0.00,190.00,179.00,162.00,1.00,1448.00,6,,,,,,DD,327335,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,MQ,ORD,GRR,2135,40.00,1.00,2,2100-2159,15.00,2230,2400,6.00,2325,0006,41.00,1.00,2,2300-2359,0.00,0.00,50.00,51.00,30.00,1.00,137.00,1,32.00,0.00,1.00,0.00,8.00,DD,333195,2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,B6,MCO,JFK,2150,7.00,0.00,0,2100-2159,11.00,2208,2400,7.00,0030,0007,-23.00,0.00,-2,0001-0559,0.00,0.00,160.00,130.00,112.00,1.00,944.00,4,,,,,,DD,333770,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,WN,OAK,SAN,2125,72.00,1.00,4,2100-2159,16.00,2253,2400,3.00,2250,0003,73.00,1.00,4,2200-2259,0.00,0.00,85.00,86.00,67.00,1.00,446.00,2,18.00,0.00,1.00,0.00,54.00,DD,336902,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,WN,SAN,SMF,2210,34.00,1.00,2,2200-2259,9.00,2253,2400,6.00,2340,0006,26.00,1.00,1,2300-2359,0.00,0.00,90.00,82.00,67.00,1.00,480.00,2,6.00,0.00,0.00,0.00,20.00,DD,337594,2244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,B6,JFK,DEN,2120,-4.00,0.00,-1,2100-2159,33.00,2149,2400,6.00,2355,0006,11.00,0.00,0,2300-2359,0.00,0.00,275.00,290.00,251.00,1.00,1626.00,7,,,,,,DD,339938,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,B6,MCO,BOS,2120,15.00,1.00,1,2100-2159,11.00,2146,2400,4.00,0013,0004,-9.00,0.00,-1,0001-0559,0.00,0.00,173.00,149.00,134.00,1.00,1121.00,5,,,,,,DD,340095,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,NW,MCO,DTW,1853,177.00,1.00,11,1800-1859,12.00,2202,2400,6.00,2137,0006,149.00,1.00,9,2100-2159,0.00,0.00,164.00,136.00,118.00,1.00,957.00,4,0.00,0.00,0.00,0.00,149.00,DD,342619,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,US,CLT,MHT,2215,-4.00,0.00,-1,2200-2259,17.00,2228,2400,4.00,0024,0004,-20.00,0.00,-2,0001-0559,0.00,0.00,129.00,113.00,92.00,1.00,737.00,3,,,,,,OT,343293,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,XE,SMF,SAT,1825,30.00,1.00,2,1800-1859,9.00,1904,2400,6.00,2339,0006,27.00,1.00,1,2300-2359,0.00,0.00,194.00,191.00,176.00,1.00,1463.00,6,27.00,0.00,0.00,0.00,0.00,DD,348306,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,AA,DFW,DCA,2045,-2.00,0.00,-1,2000-2059,16.00,2059,2400,4.00,0020,0004,-16.00,0.00,-2,0001-0559,0.00,0.00,155.00,141.00,121.00,1.00,1192.00,5,,,,,,OT,352601,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,DL,ATL,PBI,2230,-1.00,0.00,-1,2200-2259,16.00,2245,2400,5.00,0005,0005,0.00,0.00,0,0001-0559,0.00,0.00,95.00,96.00,75.00,1.00,545.00,3,,,,,,OT,353571,2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,OO,SFO,EUG,2225,-8.00,0.00,-1,2200-2259,26.00,2243,2400,5.00,2358,0005,7.00,0.00,0,2300-2359,0.00,0.00,93.00,108.00,77.00,1.00,451.00,2,,,,,,DD,356088,2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,NW,MSP,PHX,2130,17.00,1.00,1,2100-2159,28.00,2215,2400,6.00,2348,0006,18.00,1.00,1,2300-2359,0.00,0.00,198.00,199.00,165.00,1.00,1276.00,6,17.00,0.00,1.00,0.00,0.00,DD,356909,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,DL,ATL,DEN,1810,203.00,1.00,12,1800-1859,96.00,2309,2400,7.00,1933,0007,274.00,1.00,12,1900-1959,0.00,0.00,203.00,274.00,171.00,1.00,1199.00,5,0.00,203.00,71.00,0.00,0.00,DD,358691,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,AA,LGA,MIA,2050,-1.00,0.00,-1,2000-2059,11.00,2100,2400,13.00,2355,0013,18.00,1.00,1,2300-2359,0.00,0.00,185.00,204.00,180.00,1.00,1097.00,5,0.00,0.00,18.00,0.00,0.00,DD,362992,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20,F9,DEN,OMA,2110,2.00,0.00,0,2100-2159,47.00,2159,2400,6.00,2332,0006,34.00,1.00,2,2300-2359,0.00,0.00,82.00,114.00,61.00,1.00,472.00,2,2.00,0.00,32.00,0.00,0.00,DD,381677,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,B6,JFK,FLL,2105,3.00,0.00,0,2100-2159,20.00,2128,2400,5.00,0015,0005,-10.00,0.00,-1,0001-0559,0.00,0.00,190.00,177.00,152.00,1.00,1069.00,5,,,,,,OT,392201,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,US,CLT,DTW,2205,25.00,1.00,1,2200-2259,16.00,2246,2400,13.00,2353,0013,20.00,1.00,1,2300-2359,0.00,0.00,108.00,103.00,74.00,1.00,500.00,3,20.00,0.00,0.00,0.00,0.00,DD,393861,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,UA,SFO,JFK,1325,171.00,1.00,11,1300-1359,10.00,1626,2400,4.00,2149,0004,135.00,1.00,9,2100-2159,0.00,0.00,324.00,288.00,274.00,1.00,2586.00,11,18.00,0.00,0.00,0.00,117.00,DD,393948,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,NW,MSP,SFO,2110,35.00,1.00,2,2100-2159,42.00,2227,2400,4.00,2308,0004,56.00,1.00,3,2300-2359,0.00,0.00,238.00,259.00,213.00,1.00,1589.00,7,0.00,35.00,21.00,0.00,0.00,DD,393983,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,WN,MDW,CLE,2055,16.00,1.00,1,2000-2059,62.00,2213,2400,4.00,2300,0004,64.00,1.00,4,2300-2359,0.00,0.00,65.00,113.00,47.00,1.00,307.00,2,10.00,0.00,48.00,0.00,6.00,DD,396106,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,NW,DTW,MSN,2242,54.00,1.00,3,2200-2259,27.00,0003,2400,7.00,2255,0007,72.00,1.00,4,2200-2259,0.00,0.00,73.00,91.00,57.00,1.00,312.00,2,54.00,0.00,18.00,0.00,0.00,DD,407272,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,9E,MSP,CID,2215,18.00,1.00,1,2200-2259,42.00,2315,2400,10.00,2325,0010,45.00,1.00,3,2300-2359,0.00,0.00,70.00,97.00,45.00,1.00,221.00,1,18.00,0.00,27.00,0.00,0.00,DD,409030,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,OO,ORD,AUS,2000,73.00,1.00,4,2000-2059,18.00,2131,2400,4.00,2251,0004,73.00,1.00,4,2200-2259,0.00,0.00,171.00,171.00,149.00,1.00,978.00,4,73.00,0.00,0.00,0.00,0.00,DD,412765,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,F9,DEN,BNA,2035,12.00,0.00,0,2000-2059,13.00,2100,2400,8.00,2359,0008,9.00,0.00,0,2300-2359,0.00,0.00,144.00,141.00,120.00,1.00,1013.00,5,,,,,,DD,417238,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,WN,LAS,IND,1800,-7.00,0.00,-1,1800-1859,14.00,1807,2400,11.00,0035,0011,-24.00,0.00,-2,0001-0559,0.00,0.00,215.00,198.00,173.00,1.00,1591.00,7,,,,,,OT,420820,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,WN,LAS,SLC,2205,-5.00,0.00,-1,2200-2259,8.00,2208,2400,6.00,0020,0006,-14.00,0.00,-1,0001-0559,0.00,0.00,75.00,66.00,52.00,1.00,368.00,2,,,,,,OT,420976,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,WN,MDW,CMH,2210,-3.00,0.00,-1,2200-2259,6.00,2213,2400,4.00,0010,0004,-6.00,0.00,-1,0001-0559,0.00,0.00,60.00,57.00,47.00,1.00,284.00,2,,,,,,OT,421392,2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,WN,PHX,MCI,2100,-4.00,0.00,-1,2100-2159,8.00,2104,2400,4.00,0030,0004,-26.00,0.00,-2,0001-0559,0.00,0.00,150.00,128.00,116.00,1.00,1044.00,5,,,,,,OT,422101,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,B6,JFK,CLT,2145,31.00,1.00,2,2100-2159,15.00,2231,2400,6.00,2352,0006,14.00,0.00,0,2300-2359,0.00,0.00,127.00,110.00,89.00,1.00,541.00,3,,,,,,DD,428531,2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,UA,ORD,LGA,2045,33.00,1.00,2,2000-2059,15.00,2133,2400,4.00,2345,0004,19.00,1.00,1,2300-2359,0.00,0.00,120.00,106.00,87.00,1.00,733.00,3,0.00,0.00,6.00,0.00,13.00,DD,429366,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,WN,LAS,BUF,1710,0.00,0.00,0,1700-1759,13.00,1723,2400,18.00,0020,0018,-2.00,0.00,-1,0001-0559,0.00,0.00,250.00,248.00,217.00,1.00,1987.00,8,,,,,,OT,435680,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,WN,LAX,HOU,1910,1.00,0.00,0,1900-1959,13.00,1924,2400,5.00,0010,0005,-5.00,0.00,-1,0001-0559,0.00,0.00,180.00,174.00,156.00,1.00,1390.00,6,,,,,,OT,435913,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,MQ,BOS,RDU,2000,124.00,1.00,8,2000-2059,15.00,2219,2400,3.00,2200,0003,123.00,1.00,8,2200-2259,0.00,0.00,120.00,119.00,101.00,1.00,612.00,3,0.00,0.00,0.00,0.00,123.00,DD,437049,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,B6,JFK,BTV,2255,-4.00,0.00,-1,2200-2259,22.00,2313,2400,4.00,0014,0004,-10.00,0.00,-1,0001-0559,0.00,0.00,79.00,73.00,47.00,1.00,267.00,2,,,,,,OT,452196,2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,B6,JFK,RSW,2035,19.00,1.00,1,2000-2059,37.00,2131,2400,4.00,2359,0004,5.00,0.00,0,2300-2359,0.00,0.00,204.00,190.00,149.00,1.00,1074.00,5,,,,,,DD,452299,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,AA,SNA,DFW,1900,34.00,1.00,2,1900-1959,10.00,1944,2400,3.00,2345,0003,18.00,1.00,1,2300-2359,0.00,0.00,165.00,149.00,136.00,1.00,1205.00,5,0.00,0.00,0.00,0.00,18.00,DD,455177,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,US,CLT,DTW,2205,21.00,1.00,1,2200-2259,17.00,2243,2400,6.00,2353,0006,13.00,0.00,0,2300-2359,0.00,0.00,108.00,100.00,77.00,1.00,500.00,3,,,,,,DD,455725,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,US,CLT,FLL,2205,15.00,1.00,1,2200-2259,15.00,2235,2400,3.00,0003,0003,0.00,0.00,0,0001-0559,0.00,0.00,118.00,103.00,85.00,1.00,631.00,3,,,,,,DD,455733,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,WN,LAS,MSY,1910,2.00,0.00,0,1900-1959,8.00,1920,2400,3.00,0025,0003,-22.00,0.00,-2,0001-0559,0.00,0.00,195.00,171.00,160.00,1.00,1501.00,7,,,,,,OT,458133,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,WN,LAS,OMA,1935,9.00,0.00,0,1900-1959,12.00,1956,2400,3.00,0010,0003,-7.00,0.00,-1,0001-0559,0.00,0.00,155.00,139.00,124.00,1.00,1099.00,5,,,,,,DD,458151,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,WN,SAN,SMF,2210,32.00,1.00,2,2200-2259,11.00,2253,2400,4.00,2340,0004,24.00,1.00,1,2300-2359,0.00,0.00,90.00,82.00,67.00,1.00,480.00,2,0.00,0.00,0.00,0.00,24.00,DD,459716,2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,EV,ATL,MDT,2145,8.00,0.00,0,2100-2159,36.00,2229,2400,5.00,2336,0005,29.00,1.00,1,2300-2359,0.00,0.00,111.00,132.00,91.00,1.00,619.00,3,8.00,0.00,21.00,0.00,0.00,DD,465902,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,OH,ATL,CMH,2230,-7.00,0.00,-1,2200-2259,24.00,2247,2400,8.00,2355,0008,13.00,0.00,0,2300-2359,0.00,0.00,85.00,105.00,73.00,1.00,446.00,2,,,,,,DD,468716,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,OO,SLC,AUS,1940,25.00,1.00,1,1900-1959,37.00,2042,2400,5.00,2323,0005,42.00,1.00,2,2300-2359,0.00,0.00,163.00,180.00,138.00,1.00,1085.00,5,0.00,0.00,0.00,0.00,42.00,DD,468842,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,UA,IAD,LAX,2140,-3.00,0.00,-1,2100-2159,8.00,2145,2400,8.00,0027,0008,-19.00,0.00,-2,0001-0559,0.00,0.00,347.00,331.00,315.00,1.00,2288.00,10,,,,,,OT,469914,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,DL,JFK,MCO,2115,-6.00,0.00,-1,2100-2159,33.00,2142,2400,6.00,0031,0006,-25.00,0.00,-2,0001-0559,0.00,0.00,196.00,177.00,138.00,1.00,944.00,4,,,,,,OT,472460,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,US,CLT,PHL,2215,6.00,0.00,0,2200-2259,32.00,2253,2400,5.00,2355,0005,10.00,0.00,0,2300-2359,0.00,0.00,100.00,104.00,67.00,1.00,448.00,2,,,,,,DD,473852,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,DL,ATL,TPA,2241,5.00,0.00,0,2200-2259,14.00,2300,2400,3.00,0003,0003,0.00,0.00,0,0001-0559,0.00,0.00,82.00,77.00,60.00,1.00,406.00,2,,,,,,OT,474737,2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,OH,ATL,GSO,2244,6.00,0.00,0,2200-2259,24.00,2314,2400,5.00,2356,0005,9.00,0.00,0,2300-2359,0.00,0.00,72.00,75.00,46.00,1.00,306.00,2,,,,,,DD,474797,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,MQ,ORD,OKC,2125,21.00,1.00,1,2100-2159,24.00,2210,2400,7.00,2330,0007,37.00,1.00,2,2300-2359,0.00,0.00,125.00,141.00,110.00,1.00,693.00,3,0.00,6.00,16.00,0.00,15.00,DD,476429,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,WN,LAS,MHT,1615,15.00,1.00,1,1600-1659,18.00,1648,2400,4.00,0005,0004,-1.00,0.00,-1,0001-0559,0.00,0.00,290.00,274.00,252.00,1.00,2356.00,10,,,,,,DD,479258,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,WN,MDW,SDF,2135,31.00,1.00,2,2100-2159,10.00,2216,2400,5.00,2340,0005,25.00,1.00,1,2300-2359,0.00,0.00,65.00,59.00,44.00,1.00,271.00,2,10.00,0.00,0.00,0.00,15.00,DD,479942,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,B6,JFK,DEN,2120,-3.00,0.00,-1,2100-2159,34.00,2151,2400,5.00,2355,0005,10.00,0.00,0,2300-2359,0.00,0.00,275.00,288.00,249.00,1.00,1626.00,7,,,,,,DD,488576,2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-26,AA,DFW,ATL,2130,-4.00,0.00,-1,2100-2159,9.00,2135,2400,5.00,0020,0005,-15.00,0.00,-1,0001-0559,0.00,0.00,110.00,99.00,85.00,1.00,732.00,3,,,,,,OT,499055,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-26,US,CLT,BOS,2230,-8.00,0.00,-1,2200-2259,14.00,2236,2400,7.00,0028,0007,-21.00,0.00,-2,0001-0559,0.00,0.00,118.00,105.00,84.00,1.00,728.00,3,,,,,,OT,503409,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,AA,LAX,AUS,1905,13.00,0.00,0,1900-1959,18.00,1936,2400,6.00,2359,0006,7.00,0.00,0,2300-2359,0.00,0.00,174.00,168.00,144.00,1.00,1242.00,5,,,,,,DD,510813,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,WN,SFO,SAN,2050,104.00,1.00,6,2000-2059,16.00,2250,2400,3.00,2215,0003,108.00,1.00,7,2200-2259,0.00,0.00,85.00,89.00,70.00,1.00,447.00,2,0.00,0.00,4.00,0.00,104.00,DD,511655,2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,DL,CVG,SFO,2045,39.00,1.00,2,2000-2059,27.00,2151,2400,9.00,2249,0009,80.00,1.00,5,2200-2259,0.00,0.00,304.00,345.00,309.00,1.00,2036.00,9,39.00,0.00,41.00,0.00,0.00,DD,514384,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,DL,ATL,LGA,2145,-2.00,0.00,-1,2100-2159,28.00,2211,2400,11.00,2359,0011,12.00,0.00,0,2300-2359,0.00,0.00,134.00,148.00,109.00,1.00,761.00,4,,,,,,DD,514556,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,WN,LAS,PHX,1805,235.00,1.00,12,1800-1859,11.00,2211,2400,5.00,2010,0005,235.00,1.00,12,2000-2059,0.00,0.00,65.00,65.00,49.00,1.00,256.00,2,0.00,0.00,8.00,0.00,227.00,DD,522662,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,WN,MDW,MHT,2035,26.00,1.00,1,2000-2059,9.00,2110,2400,4.00,2335,0004,29.00,1.00,1,2300-2359,0.00,0.00,120.00,123.00,110.00,1.00,838.00,4,22.00,0.00,3.00,0.00,4.00,DD,523204,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,YV,ELP,LAS,2145,90.00,1.00,6,2100-2159,14.00,2329,2400,10.00,2231,0010,99.00,1.00,6,2200-2259,0.00,0.00,106.00,115.00,91.00,1.00,584.00,3,0.00,0.00,99.00,0.00,0.00,DD,524136,2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,YV,SPI,IAD,1755,220.00,1.00,12,1700-1759,5.00,2140,2400,9.00,2038,0009,211.00,1.00,12,2000-2059,0.00,0.00,103.00,94.00,80.00,1.00,657.00,3,0.00,0.00,0.00,0.00,211.00,DD,528416,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,WN,PHX,BNA,1955,16.00,1.00,1,1900-1959,17.00,2028,2400,3.00,0005,0003,-2.00,0.00,-1,0001-0559,0.00,0.00,190.00,172.00,152.00,1.00,1448.00,6,,,,,,DD,533391,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,AA,LAX,ORD,1730,64.00,1.00,4,1700-1759,15.00,1849,2400,10.00,2325,0010,45.00,1.00,3,2300-2359,0.00,0.00,235.00,216.00,191.00,1.00,1745.00,7,0.00,0.00,0.00,0.00,45.00,DD,535299,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,UA,ORD,MDT,1810,189.00,1.00,12,1800-1859,24.00,2143,2400,4.00,2057,0004,187.00,1.00,12,2000-2059,0.00,0.00,107.00,105.00,77.00,1.00,594.00,3,108.00,0.00,0.00,0.00,79.00,DD,542499,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,DL,ATL,FLL,2235,-4.00,0.00,-1,2200-2259,11.00,2242,2400,4.00,0015,0004,-11.00,0.00,-1,0001-0559,0.00,0.00,100.00,93.00,78.00,1.00,581.00,3,,,,,,OT,545531,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,AA,DEN,DFW,1930,122.00,1.00,8,1900-1959,9.00,2141,2400,5.00,2215,0005,110.00,1.00,7,2200-2259,0.00,0.00,105.00,93.00,79.00,1.00,641.00,3,41.00,0.00,0.00,0.00,69.00,DD,548709,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,DL,ATL,BDL,2139,0.00,0.00,0,2100-2159,31.00,2210,2400,4.00,2358,0004,6.00,0.00,0,2300-2359,0.00,0.00,139.00,145.00,110.00,1.00,859.00,4,,,,,,DD,552055,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,DL,ATL,JFK,2140,22.00,1.00,1,2100-2159,17.00,2219,2400,12.00,0002,0012,10.00,0.00,0,0001-0559,0.00,0.00,142.00,130.00,101.00,1.00,760.00,4,,,,,,DD,552196,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,B6,JFK,ROC,2255,-9.00,0.00,-1,2200-2259,24.00,2310,2400,3.00,0018,0003,-15.00,0.00,-1,0001-0559,0.00,0.00,83.00,77.00,50.00,1.00,264.00,2,,,,,,OT,556014,2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,UA,IAD,MCO,2135,-1.00,0.00,-1,2100-2159,23.00,2157,2400,6.00,2345,0006,21.00,1.00,1,2300-2359,0.00,0.00,130.00,152.00,123.00,1.00,758.00,4,0.00,0.00,21.00,0.00,0.00,DD,563968,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,WN,LAX,SLC,2120,4.00,0.00,0,2100-2159,4.00,2128,2400,4.00,0005,0004,-1.00,0.00,-1,0001-0559,0.00,0.00,105.00,100.00,92.00,1.00,590.00,3,,,,,,OT,567490,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,UA,ORD,BDL,2055,12.00,0.00,0,2000-2059,20.00,2127,2400,3.00,2357,0003,6.00,0.00,0,2300-2359,0.00,0.00,122.00,116.00,93.00,1.00,783.00,4,,,,,,DD,567581,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,AA,SJC,DFW,1825,32.00,1.00,2,1800-1859,9.00,1906,2400,4.00,2340,0004,24.00,1.00,1,2300-2359,0.00,0.00,195.00,187.00,174.00,1.00,1439.00,6,3.00,0.00,0.00,0.00,21.00,DD,578144,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,OH,DCA,LEX,2200,35.00,1.00,2,2200-2259,16.00,2251,2400,5.00,2338,0005,27.00,1.00,1,2300-2359,0.00,0.00,98.00,90.00,69.00,1.00,414.00,2,27.00,0.00,0.00,0.00,0.00,DD,580700,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
